305.5,160,11,12
305.5,158.5,11,13
305.5,157.5,11,13
307,156,10,14
308,155.5,10,15
309,156,10,14
310,158.5,10,13
309.5,158.5,11,13
309.5,158.5,11,13
310,158.5,10,13
309.5,158.5,11,13
308.5,158.5,11,13
307.5,157,11,14
306.5,155.5,11,15
306,156,12,14
306,155.5,12,15
305,155.5,12,15
304.5,154,13,16
304.5,154,13,16
304.5,153.5,13,15
303.5,153,13,16
303.5,152.5,13,17
303.5,152,13,18
302.5,152,13,18
302.5,152,13,18
302.5,152,13,18
302.5,153,13,18
302.5,152.5,13,17
302.5,152.5,13,17
302.5,153,13,18
302.5,153.5,13,17
301.5,152.5,13,17
302.5,152.5,13,17
303.5,156,13,16
303,154,12,16
303,154,12,16
303.5,151.5,13,17
303.5,151.5,13,17
304,151.5,14,17
304,152.5,14,17
306.5,154,13,16
308.5,156.5,13,15
310,160.5,12,15
311,166,12,14
312,158.5,12,13
315,156,12,14
316.5,154.5,13,15
318.5,153,13,14
320,152.5,14,15
318.5,152.5,15,15
326,157,14,16
326.5,159.5,13,17
327.5,157,13,16
329,156.5,12,15
328.5,156.5,13,15
329.5,156.5,13,15
329.5,155,13,16
339.5,153,13,16
339.5,153,13,16
339.5,153.5,13,15
339,154.5,14,15
339,155,14,16
340,154.5,14,17
340.5,155.5,15,17
342,157,14,16
341.5,155.5,15,17
341.5,156,15,16
342,152.5,14,17
343,153,14,18
343,151.5,14,19
342,148,14,20
341.5,146.5,15,21
341.5,146,15,22
342,148.5,16,23
342,148,16,24
341.5,148.5,17,25
341,148,18,26
341.5,148,17,28
343,147.5,16,29
343.5,148.5,15,29
344.5,149,15,28
344.5,150,15,28
344.5,151,15,26
346,150,14,26
346.5,149,13,28
347.5,149,13,28
347.5,150,13,28
348.5,152,13,26
348.5,151,13,26
350,153.5,12,25
350,154,12,24
348.5,146,11,24
348.5,145.5,11,25
346,136,12,26
346,134.5,12,25
344.5,135,13,26
344.5,135,13,28
343.5,135,13,28
343.5,136,13,26
342.5,136,13,26
341.5,137,13,26
340.5,136,13,28
340.5,138,13,26
341,137,12,28
341,139,12,26
340,138,12,28
340.5,138,11,28
341,139,10,26
340,135,10,28
339,132.5,10,29
339.5,131,9,28
338,130,10,26
337,129,10,26
337.5,129,9,26
337.5,129,9,28
336.5,129,9,28
336.5,131,9,26
335.5,133,9,26
334,135,10,26
334,136,10,28
333,136,10,28
333,136,10,26
334,136,10,28
333,134.5,10,29
334,135,10,28
333,134.5,10,29
333.5,135,9,28
333,136,10,26
333,136,10,26
334,136,10,26
333.5,135,11,28
333,135,12,28
333,134.5,12,29
332.5,135.5,13,29
333.5,137,13,28
335,136.5,14,29
335.5,138,15,28
335.5,139,15,28
335.5,139,15,28
335.5,138.5,15,29
334.5,138,15,30
334,136,16,30
334,135,16,32
333,135,16,32
331.5,136,15,30
331,135,16,32
330.5,136.5,17,33
329.5,135.5,17,33
329,134.5,18,33
328,133,18,32
327,132,18,32
326.5,132.5,17,33
326,132.5,18,33
325,133,18,32
323.5,136,19,30
323,137,18,30
320.5,136,19,32
320,135.5,20,33
317.5,134.5,21,35
316,134.5,20,33
314,133.5,20,35
312.5,133.5,19,35
312,132.5,18,37
308.5,133.5,19,39
308,133.5,18,39
304.5,134.5,19,39
305,136.5,18,41
302.5,136.5,17,43
302,135.5,16,45
300,134.5,16,45
296.5,132.5,17,45
294.5,134.5,17,43
292,143.5,18,41
290.5,143.5,19,39
290,136.5,18,37
287.5,144.5,19,37
285,146.5,20,35
282.5,145.5,21,35
280,145.5,22,33
280.5,145,21,32
280.5,146,21,30
280,144.5,20,29
279,146,20,30
278.5,146,19,30
277,146,20,30
276.5,146,19,30
