84,151,92,104
93,152.5,88,99
102,152.5,88,99
114.5,155,83,94
123.5,154,79,94
132,156,76,90
141,157,76,86
147,157,76,86
156,157,72,86
162.5,156,69,86
169.5,158.5,65,81
175.5,160,65,78
182.5,159,65,78
187.5,161,65,74
194,163,62,70
199.5,162,59,70
204.5,163.5,59,67
209,163.5,56,67
214,165,56,64
220,165,54,64
225.5,166.5,51,61
229.5,166.5,49,61
233.5,165.5,49,61
236.5,167,49,58
242,168.5,46,55
246,168.5,44,55
249,167.5,44,55
251,167.5,44,55
254,168.5,44,53
258,168.5,42,53
259,167.5,44,53
262,169,44,50
265,169,42,50
268,170,42,48
272,170,40,48
272,169,42,48
276,170.5,40,45
278,170.5,40,45
281,171.5,38,43
283,171.5,38,43
285,171.5,36,43
287,171.5,36,41
288,171.5,36,41
289,171.5,36,41
291.5,171.5,35,41
294.5,171.5,33,41
294.5,172.5,35,39
297.5,172.5,33,39
298.5,173.5,33,37
300.5,173.5,31,37
301.5,173.5,31,37
303.5,172.5,31,37
305,172.5,30,37
306.5,173,29,36
307.5,173,29,36
308.5,173,29,36
309.5,174,29,34
311.5,174,27,34
311.5,174,29,34
313.5,174,27,34
314.5,174,27,34
316,175,26,32
316,175,26,32
317,175,26,32
318.5,175,25,32
319,175,26,32
320.5,174.5,25,31
321.5,175.5,23,29
322.5,175.5,25,29
323.5,175.5,23,29
323.5,175.5,23,29
324.5,176,23,28
326,176,22,28
327.5,176,21,28
328,176,20,28
328.5,176,21,28
330,176,20,28
330,176,20,28
330.5,176.5,21,27
332,176.5,20,27
332,176.5,20,27
333,176.5,20,27
333,176.5,20,27
334,176.5,20,27
334,176.5,20,27
335,176.5,20,27
336.5,176.5,19,25
336.5,178,19,24
337.5,178,19,24
337.5,177,19,24
338.5,177,19,24
339,177,18,24
339.5,177,19,24
340,177,18,24
341,177,18,24
342.5,177.5,17,23
342.5,177.5,17,23
343.5,178,17,22
343,177.5,18,23
343,177.5,18,23
344.5,178,17,22
344.5,178,17,22
345.5,178,17,22
345.5,178,17,22
346.5,178,17,22
346.5,178,17,22
346.5,178,17,22
347.5,178,17,22
348,178.5,16,21
349,178.5,16,21
349.5,178,15,20
349,178,16,20
350,178.5,16,19
350.5,178.5,15,19
351.5,179.5,15,19
351.5,179.5,15,19
351,179.5,16,19
352,179.5,16,19
352.5,179,15,18
353,178.5,14,19
354,178.5,14,19
354,178.5,14,19
355,178.5,14,19
354.5,178.5,13,19
355.5,178.5,13,19
355,178.5,14,19
355.5,178.5,13,19
355.5,178.5,13,19
356.5,179,13,18
356.5,178.5,13,19
356.5,178.5,13,19
357.5,179,13,18
358,179.5,12,17
358,179.5,12,17
358.5,179.5,13,17
359,179.5,12,17
359,179.5,12,17
359,179.5,12,17
360,180,12,16
360,180,12,16
360,180,12,16
361,180,12,16
361,180,12,16
362.5,180,11,16
362,180,12,16
362.5,180.5,11,15
362.5,180,11,16
363,180,12,16
363.5,180,11,16
363.5,180.5,11,15
363.5,180.5,11,15
363.5,180.5,11,15
364.5,180.5,11,15
364.5,180.5,11,15
364.5,180.5,11,15
364.5,180.5,11,15
364.5,181,11,14
365.5,181,11,14
365.5,181,11,14
365.5,180,11,14
365.5,180.5,11,13
365.5,180,11,14
366.5,180,11,14
367,180,10,14
366.5,180.5,11,13
367.5,180.5,11,13
367,180.5,12,13
367.5,180.5,11,13
367,181.5,12,13
368.5,180.5,11,13
368,180.5,12,13
368.5,181.5,11,13
368.5,181.5,11,13
368.5,181.5,11,13
368.5,181.5,11,13
368.5,181.5,11,13
370,181.5,10,13
370,181.5,10,13
370,181.5,10,13
370,181.5,10,13
370,181.5,10,13
371,181.5,10,13
371,181.5,10,13
371,181.5,10,13
371,181.5,10,13
371,181.5,10,13
371,181.5,10,13
372,181.5,10,13
372,182,10,12
372,182,10,12
372,182,10,12
372,182,10,12
372,182,10,12
372,182,10,12
373,182,10,12
373,182,10,12
373,182,10,12
373,182,10,12
373.5,182,9,12
374,182,10,12
374,182,10,12
374,182,10,12
374,182,10,12
374,181,10,12
374,181,10,12
374.5,181,9,12
374.5,181,9,12
375,181,8,12
375,181,8,12
375,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376,181.5,8,11
376.5,181.5,9,11
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
376.5,183,9,10
377,183,10,10
377,183,10,10
377,183,10,10
377,183,10,10
377,183,10,10
377,183,10,10
377,183,10,10
378,183,10,10
378,183,10,10
378,183,10,10
378,182,10,10
377.5,182,9,10
378.5,182,9,10
379,182,8,10
379,182,8,10
379,182,8,10
379,182,8,10
380,182,8,10
380,182,8,10
380,182,8,10
380,182,8,10
380,182,8,10
381,182,8,10
381,182,8,10
382,182,8,10
382,182,8,10
382,182.5,8,9
382,182,8,10
382,182,8,10
382.5,182,9,10
382.5,182,9,10
382.5,182.5,9,9
383,182.5,8,9
383,182.5,8,9
384,182.5,8,9
384,182.5,8,9
384,182.5,8,9
384,182.5,8,9
384,182.5,8,9
385,182.5,8,9
385,182.5,8,9
386,182.5,8,9
386,182.5,8,9
386,182,8,10
386,182.5,8,9
386.5,182,9,10
386.5,182,9,10
387,182,8,10
387,182,8,10
387,182.5,8,9
388,182.5,8,9
389,182.5,8,9
389,183,8,8
389,183,8,8
389,183,8,8
389,183,8,8
390,183,8,8
390,183,8,8
390,183,8,8
390,183,8,8
391,183,8,8
391,183,8,8
391,183,8,8
392,183,8,8
392,183,8,8
392,183,8,8
393,183,8,8
394,183,8,8
394,183,8,8
394,183,8,8
394,183,8,8
394,183,8,8
394,183,8,8
395,182,8,8
395.5,182,7,8
395.5,182,7,8
396.5,182,7,8
397.5,183,7,8
398,183,6,8
398,182.5,6,7
398,182.5,6,7
398,182.5,6,7
398,182.5,6,7
399,182.5,6,7
400,182.5,6,7
400,182.5,6,7
400,182.5,6,7
401,182.5,6,7
401,182.5,6,7
401,182.5,6,7
401,182.5,6,7
401,182.5,6,7
402,182.5,6,7
402,182.5,6,7
402,182.5,6,7
402,182.5,6,7
402,182.5,6,7
402,182.5,6,7
403,183.5,6,7
403,183.5,6,7
402,183.5,6,7
402,183.5,6,7
402,183.5,6,7
402,183.5,6,7
402,184.5,6,7
402,183.5,6,7
402,183.5,6,7
402,183.5,6,7
402,183.5,6,7
