146.5,65,55,72
150,66,58,72
157,66,58,72
164,65,58,72
173,66.5,58,69
183,68,58,72
191,70,58,72
196,74,58,72
200.5,74,55,76
202,78,52,72
202,78,52,72
200,77,52,72
195,76,52,72
190,75.5,52,69
184,74.5,52,69
178,72,52,72
174,70.5,52,69
171,67.5,52,69
167.5,64.5,55,69
168,60.5,52,69
167,57.5,52,69
166,54.5,52,69
165,51.5,52,69
163,48.5,52,69
163,44.5,50,69
161,40.5,52,69
160,37.5,52,69
158,34.5,52,69
157,31.5,52,69
155,28.5,52,69
155,26.5,50,69
154,24.5,52,69
154,22.5,52,69
153,22.5,52,69
153,22.5,50,69
153,23.5,52,69
153,24.5,52,69
154,25.5,52,69
155,27.5,52,69
155,28.5,52,69
156,30.5,52,69
158,32.5,52,69
161,34.5,52,69
164,34.5,52,69
168,35.5,52,69
173.5,35.5,55,69
181,35.5,58,69
189,34,58,72
198,31,58,76
206,29,58,76
211,28,58,76
214,28,58,76
216,29,58,76
216,30,58,76
215,31,58,76
213,32,58,76
213,32.5,58,79
213,34,58,76
213,34,58,76
214,34,58,76
215,34,58,76
216,35,58,76
216,34,58,76
214,33,58,76
208.5,33,61,76
202.5,34,61,76
193.5,35,61,76
183.5,36,61,76
175.5,35,61,76
166.5,34,61,76
156.5,36,61,72
149.5,36.5,61,69
142,37.5,58,69
135,39.5,58,69
131.5,41.5,55,69
129,43.5,52,69
127,45.5,52,69
126,47.5,52,69
125,49.5,52,69
125,51.5,52,69
126,52.5,52,69
129,53.5,52,69
133,53.5,52,69
139,53.5,52,69
145,54.5,52,69
152,53,52,72
159,52.5,52,69
163,49.5,52,69
167,47.5,52,69
170,44.5,52,69
173,41.5,52,69
175,38.5,52,69
176,36.5,52,69
177,34.5,52,69
177,32.5,52,69
177,30.5,52,69
177,29.5,52,69
176,28.5,52,69
175,26.5,52,69
174,25.5,52,69
174,23.5,52,69
174,23.5,52,69
173,22.5,52,69
173,21.5,52,69
173,21.5,52,69
172,21.5,52,69
171,21.5,52,69
169,22.5,52,69
166,22.5,52,69
163,23.5,52,69
161,25.5,52,69
158,27.5,52,69
156,29.5,52,69
155,32.5,52,69
155,34.5,52,69
154,37.5,52,69
